zipcode,date_time,DNI,Temperature,solar_prod_by_panel_wh,panels,solar_prod_kwh,solar_prod_mwh,real_pred_demand_mwh
33040,2019-03-05,82.70833333333333,25.425,43.027667649797124,,,,2356.6191819875
33040,2019-03-06,395.29166666666674,20.904166666666665,190.3524166645223,,,,1932.93598563
33040,2019-03-07,373.16666666666674,21.89583333333333,180.3327445153489,,,,2032.4341385925
33040,2019-03-08,299.0,23.77083333333333,145.86452894817182,,,,2059.653332325
33040,2019-03-09,353.45833333333326,24.666666666666675,172.55441506989627,,,,2265.559543985
33040,2019-03-10,360.25,25.162499999999994,176.11639526052733,,,,2310.80954280375
33040,2019-03-11,355.04166666666674,25.191666666666666,173.63358832756933,,,,2323.532192741249
33040,2019-03-12,362.25,24.941666666666666,176.9424110494885,,,,2287.5785061625
33040,2019-03-13,192.04166666666663,25.0,95.26054192777328,,,,2315.57684657125
33040,2019-03-14,237.16666666666663,25.05,116.95551450826066,,,,2200.9264677287492
33040,2019-03-15,241.16666666666663,25.47916666666667,119.13670122449183,,,,2268.7204513125
33040,2019-03-16,371.70833333333326,25.4,181.76187592936776,,,,2381.972633745
33040,2019-03-17,177.20833333333337,25.0375,88.16181955020863,,,,2287.6337630425
33040,2019-03-18,57.75,24.46666666666667,30.462804856868658,,,,2271.0047312625
33040,2019-03-19,14.208333333333336,23.654166666666665,9.064666119042641,,,,2114.5720106175
33040,2019-03-20,307.2083333333333,22.287500000000005,148.9040279388576,,,,1978.8813824162494
33040,2019-03-21,320.4166666666667,22.45,155.34411346155355,,,,2089.6832264625
33040,2019-03-22,395.70833333333326,21.60416666666667,190.9778086359691,,,,1946.904628875
33040,2019-03-23,363.04166666666674,21.7875,175.40588660936208,,,,1961.82546657
33040,2019-03-24,76.83333333333333,23.75833333333333,39.19433289212084,,,,1997.88222532
33040,2019-03-25,367.41666666666674,24.33750000000001,179.05581944193807,,,,2268.7219314075
33040,2019-03-26,384.04166666666674,24.200000000000006,186.9539598554146,,,,2241.0887222125
33040,2019-03-27,369.41666666666674,23.05416666666667,179.2362153253071,,,,1976.67826100875
33040,2019-03-28,312.2083333333333,22.487500000000008,151.42606503070908,,,,2003.2414437462494
33040,2019-03-29,341.875,23.241666666666674,166.127346496477,,,,2017.301236175
33040,2019-03-30,405.25,23.90000000000001,196.95382465342504,,,,2140.250754365
33040,2019-03-31,412.91666666666674,24.09166666666667,200.751069333894,,,,2135.5982401875
33040,2019-04-01,367.16666666666674,24.495833333333334,179.0320040351334,,,,2201.4382928025
33040,2019-04-02,354.83333333333326,25.162500000000005,173.51584423490698,,,,2370.08105715
33040,2019-04-03,274.7083333333333,24.82083333333334,134.84008218748875,,,,2314.0162919624995
33040,2019-04-04,292.875,25.0375,143.6935860665315,,,,2269.1488565875
33040,2019-04-05,131.91666666666666,25.579166666666666,66.74635168800474,,,,2191.34807405
33040,2019-04-06,311.0833333333333,25.67083333333333,152.82027846093575,,,,2334.76570265375
