,id_x,plant_id_eia_x,generator_id_x,report_date_x,net_generation_mwh,plant_generator_id,utility_id_eia,id_y,plant_id_eia_y,generator_id_y,report_date_y,energy_source_code_1,operational_status,capacity_mw
435339,435340,645,ST2,4/1/19,63277,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435340,435341,645,ST2,5/1/19,111926,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435341,435342,645,ST2,6/1/19,25535,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435342,435343,645,ST2,7/1/19,0,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435343,435344,645,ST2,8/1/19,158846,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435344,435345,645,ST2,9/1/19,176278,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435345,435346,645,ST2,10/1/19,89172,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435346,435347,645,ST2,11/1/19,35245,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435347,435348,645,ST2,12/1/19,156425,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
435348,435349,645,ST3,1/1/19,94022,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435349,435350,645,ST3,2/1/19,164819,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435350,435351,645,ST3,3/1/19,73668,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435351,435352,645,ST3,4/1/19,94094,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435352,435353,645,ST3,5/1/19,37128,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435353,435354,645,ST3,6/1/19,0,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435354,435355,645,ST3,7/1/19,40095,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435355,435356,645,ST3,8/1/19,34033,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435356,435357,645,ST3,9/1/19,1161,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435357,435358,645,ST3,10/1/19,148248,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435358,435359,645,ST3,11/1/19,141353,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435359,435360,645,ST3,12/1/19,150528,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
435360,435361,645,ST4,1/1/19,222274,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435361,435362,645,ST4,2/1/19,99056,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435362,435363,645,ST4,3/1/19,0,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435363,435364,645,ST4,4/1/19,85720,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435364,435365,645,ST4,5/1/19,137935,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435365,435366,645,ST4,6/1/19,152809,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435366,435367,645,ST4,7/1/19,118061,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435367,435368,645,ST4,8/1/19,137136,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435368,435369,645,ST4,9/1/19,33307,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435369,435370,645,ST4,10/1/19,-1,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435370,435371,645,ST4,11/1/19,186824,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
435371,435372,645,ST4,12/1/19,124702,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
448632,448633,7242,2,1/1/19,103735,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448633,448634,7242,2,2/1/19,53346,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448634,448635,7242,2,3/1/19,78280,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448635,448636,7242,2,4/1/19,44830,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448636,448637,7242,2,5/1/19,74853,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448637,448638,7242,2,6/1/19,17744,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448638,448639,7242,2,7/1/19,93458,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448639,448640,7242,2,8/1/19,100807,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448640,448641,7242,2,9/1/19,93994,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448641,448642,7242,2,10/1/19,100837,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448642,448643,7242,2,11/1/19,42140,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448643,448644,7242,2,12/1/19,97337,7242_2,18454,19589,7242,2,1/1/20,NG,existing,175.8
448644,448645,7242,3,1/1/19,106883,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448645,448646,7242,3,2/1/19,67003,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448646,448647,7242,3,3/1/19,81277,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448647,448648,7242,3,4/1/19,23098,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448648,448649,7242,3,5/1/19,79495,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448649,448650,7242,3,6/1/19,95922,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448650,448651,7242,3,7/1/19,81036,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448651,448652,7242,3,8/1/19,98787,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448652,448653,7242,3,9/1/19,98419,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448653,448654,7242,3,10/1/19,101055,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448654,448655,7242,3,11/1/19,63367,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448655,448656,7242,3,12/1/19,103505,7242_3,18454,19587,7242,3,1/1/20,NG,existing,175.8
448656,448657,7242,4,1/1/19,108884,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448657,448658,7242,4,2/1/19,48721,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448658,448659,7242,4,3/1/19,87742,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448659,448660,7242,4,4/1/19,39281,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448660,448661,7242,4,5/1/19,87460,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448661,448662,7242,4,6/1/19,87506,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448662,448663,7242,4,7/1/19,100096,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448663,448664,7242,4,8/1/19,107732,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448664,448665,7242,4,9/1/19,97189,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448665,448666,7242,4,10/1/19,101268,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448666,448667,7242,4,11/1/19,74991,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448667,448668,7242,4,12/1/19,105354,7242_4,18454,19586,7242,4,1/1/20,NG,existing,175.8
448668,448669,7242,5,1/1/19,105400,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448669,448670,7242,5,2/1/19,71478,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448670,448671,7242,5,3/1/19,83840,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448671,448672,7242,5,4/1/19,37617,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448672,448673,7242,5,5/1/19,78560,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448673,448674,7242,5,6/1/19,78329,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448674,448675,7242,5,7/1/19,90162,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448675,448676,7242,5,8/1/19,105449,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448676,448677,7242,5,9/1/19,100938,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448677,448678,7242,5,10/1/19,109444,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448678,448679,7242,5,11/1/19,85801,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448679,448680,7242,5,12/1/19,73254,7242_5,18454,19585,7242,5,1/1/20,NG,existing,175.8
448680,448681,7242,1CA,1/1/19,7881,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448681,448682,7242,1CA,2/1/19,1876,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448682,448683,7242,1CA,3/1/19,18473,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448683,448684,7242,1CA,4/1/19,31448,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448684,448685,7242,1CA,5/1/19,23415,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448685,448686,7242,1CA,6/1/19,30117,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448686,448687,7242,1CA,7/1/19,12135,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448687,448688,7242,1CA,8/1/19,16709,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448688,448689,7242,1CA,9/1/19,17792,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448689,448690,7242,1CA,10/1/19,5856,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448690,448691,7242,1CA,11/1/19,16362,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448691,448692,7242,1CA,12/1/19,7295,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
448692,448693,7242,1CT,1/1/19,16087,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448693,448694,7242,1CT,2/1/19,2346,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448694,448695,7242,1CT,3/1/19,41326,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448695,448696,7242,1CT,4/1/19,71409,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448696,448697,7242,1CT,5/1/19,51192,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448697,448698,7242,1CT,6/1/19,71672,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448698,448699,7242,1CT,7/1/19,26485,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448699,448700,7242,1CT,8/1/19,33795,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448700,448701,7242,1CT,9/1/19,36324,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448701,448702,7242,1CT,10/1/19,12646,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448702,448703,7242,1CT,11/1/19,42701,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448703,448704,7242,1CT,12/1/19,19073,7242_1CT,18454,19590,7242,1CT,1/1/20,SGC,existing,192.9
448704,448705,7242,2CC,1/1/19,257337,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448705,448706,7242,2CC,2/1/19,137350,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448706,448707,7242,2CC,3/1/19,196549,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448707,448708,7242,2CC,4/1/19,69074,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448708,448709,7242,2CC,5/1/19,196896,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448709,448710,7242,2CC,6/1/19,170278,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448710,448711,7242,2CC,7/1/19,228131,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448711,448712,7242,2CC,8/1/19,260921,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448712,448713,7242,2CC,9/1/19,242230,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448713,448714,7242,2CC,10/1/19,264138,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448714,448715,7242,2CC,11/1/19,152053,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
448715,448716,7242,2CC,12/1/19,231838,7242_2CC,18454,19588,7242,2CC,1/1/20,NG,existing,463
449040,449041,7380,CT1,1/1/19,131590,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449041,449042,7380,CT1,2/1/19,85008,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449042,449043,7380,CT1,3/1/19,134183,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449043,449044,7380,CT1,4/1/19,124492,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449044,449045,7380,CT1,5/1/19,59686,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449045,449046,7380,CT1,6/1/19,117871,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449046,449047,7380,CT1,7/1/19,124160,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449047,449048,7380,CT1,8/1/19,128494,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449048,449049,7380,CT1,9/1/19,101984,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449049,449050,7380,CT1,10/1/19,13768,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449050,449051,7380,CT1,11/1/19,130307,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449051,449052,7380,CT1,12/1/19,124955,7380_CT1,21554,19448,7380,CT1,1/1/20,NG,existing,199
449052,449053,7380,CT2,1/1/19,107930,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449053,449054,7380,CT2,2/1/19,69801,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449054,449055,7380,CT2,3/1/19,114690,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449055,449056,7380,CT2,4/1/19,92520,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449056,449057,7380,CT2,5/1/19,109920,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449057,449058,7380,CT2,6/1/19,106448,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449058,449059,7380,CT2,7/1/19,110480,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449059,449060,7380,CT2,8/1/19,113120,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449060,449061,7380,CT2,9/1/19,87430,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449061,449062,7380,CT2,10/1/19,0,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449062,449063,7380,CT2,11/1/19,41118,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449063,449064,7380,CT2,12/1/19,121729,7380_CT2,21554,19447,7380,CT2,1/1/20,NG,existing,199
449064,449065,7380,ST3,1/1/19,121575,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449065,449066,7380,ST3,2/1/19,80277,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449066,449067,7380,ST3,3/1/19,129455,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449067,449068,7380,ST3,4/1/19,113972,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449068,449069,7380,ST3,5/1/19,89641,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449069,449070,7380,ST3,6/1/19,120784,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449070,449071,7380,ST3,7/1/19,126313,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449071,449072,7380,ST3,8/1/19,130131,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449072,449073,7380,ST3,9/1/19,103858,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449073,449074,7380,ST3,10/1/19,6813,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449074,449075,7380,ST3,11/1/19,87912,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449075,449076,7380,ST3,12/1/19,130648,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
449928,449929,7873,1A,1/1/19,57706,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449929,449930,7873,1A,2/1/19,58237,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449930,449931,7873,1A,3/1/19,-163,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449931,449932,7873,1A,4/1/19,62282,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449932,449933,7873,1A,5/1/19,67968,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449933,449934,7873,1A,6/1/19,83961,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449934,449935,7873,1A,7/1/19,70207,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449935,449936,7873,1A,8/1/19,65061,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449936,449937,7873,1A,9/1/19,60577,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449937,449938,7873,1A,10/1/19,52859,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449938,449939,7873,1A,11/1/19,31100,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449939,449940,7873,1A,12/1/19,63477,7873_1A,18454,18766,7873,1A,1/1/20,NG,existing,189.9
449940,449941,7873,1B,1/1/19,60991,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449941,449942,7873,1B,2/1/19,53110,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449942,449943,7873,1B,3/1/19,-163,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449943,449944,7873,1B,4/1/19,59113,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449944,449945,7873,1B,5/1/19,76811,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449945,449946,7873,1B,6/1/19,87794,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449946,449947,7873,1B,7/1/19,84259,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449947,449948,7873,1B,8/1/19,78586,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449948,449949,7873,1B,9/1/19,55881,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449949,449950,7873,1B,10/1/19,52573,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449950,449951,7873,1B,11/1/19,31848,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449951,449952,7873,1B,12/1/19,57466,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
449952,449953,7873,1C,1/1/19,60820,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449953,449954,7873,1C,2/1/19,62790,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449954,449955,7873,1C,3/1/19,-163,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449955,449956,7873,1C,4/1/19,63935,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449956,449957,7873,1C,5/1/19,87041,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449957,449958,7873,1C,6/1/19,67693,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449958,449959,7873,1C,7/1/19,49073,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449959,449960,7873,1C,8/1/19,74244,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449960,449961,7873,1C,9/1/19,64946,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449961,449962,7873,1C,10/1/19,54936,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449962,449963,7873,1C,11/1/19,37115,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449963,449964,7873,1C,12/1/19,63271,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
449964,449965,7873,2A,1/1/19,9000,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449965,449966,7873,2A,2/1/19,46703,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449966,449967,7873,2A,3/1/19,91726,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449967,449968,7873,2A,4/1/19,81878,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449968,449969,7873,2A,5/1/19,87144,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449969,449970,7873,2A,6/1/19,84385,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449970,449971,7873,2A,7/1/19,77216,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449971,449972,7873,2A,8/1/19,56094,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449972,449973,7873,2A,9/1/19,43027,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449973,449974,7873,2A,10/1/19,57070,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449974,449975,7873,2A,11/1/19,68136,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449975,449976,7873,2A,12/1/19,13682,7873_2A,18454,18762,7873,2A,1/1/20,NG,existing,189.9
449976,449977,7873,2B,1/1/19,7087,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449977,449978,7873,2B,2/1/19,57290,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449978,449979,7873,2B,3/1/19,91663,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449979,449980,7873,2B,4/1/19,73714,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449980,449981,7873,2B,5/1/19,77535,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449981,449982,7873,2B,6/1/19,83464,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449982,449983,7873,2B,7/1/19,72932,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449983,449984,7873,2B,8/1/19,55774,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449984,449985,7873,2B,9/1/19,45963,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449985,449986,7873,2B,10/1/19,50525,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449986,449987,7873,2B,11/1/19,73515,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449987,449988,7873,2B,12/1/19,11692,7873_2B,18454,18761,7873,2B,1/1/20,NG,existing,189.9
449988,449989,7873,2C,1/1/19,13638,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449989,449990,7873,2C,2/1/19,45446,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449990,449991,7873,2C,3/1/19,93745,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449991,449992,7873,2C,4/1/19,94914,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449992,449993,7873,2C,5/1/19,97023,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449993,449994,7873,2C,6/1/19,88347,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449994,449995,7873,2C,7/1/19,93141,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449995,449996,7873,2C,8/1/19,69497,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449996,449997,7873,2C,9/1/19,82348,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449997,449998,7873,2C,10/1/19,89991,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449998,449999,7873,2C,11/1/19,23999,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
449999,450000,7873,2C,12/1/19,1057,7873_2C,18454,18760,7873,2C,1/1/20,NG,existing,189.9
450000,450001,7873,2D,1/1/19,23969,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450001,450002,7873,2D,2/1/19,50770,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450002,450003,7873,2D,3/1/19,96346,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450003,450004,7873,2D,4/1/19,71903,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450004,450005,7873,2D,5/1/19,96937,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450005,450006,7873,2D,6/1/19,92666,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450006,450007,7873,2D,7/1/19,92105,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450007,450008,7873,2D,8/1/19,80786,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450008,450009,7873,2D,9/1/19,84845,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450009,450010,7873,2D,10/1/19,90780,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450010,450011,7873,2D,11/1/19,28590,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450011,450012,7873,2D,12/1/19,288,7873_2D,18454,18759,7873,2D,1/1/20,NG,existing,189.9
450012,450013,7873,1ST,1/1/19,101589,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450013,450014,7873,1ST,2/1/19,94226,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450014,450015,7873,1ST,3/1/19,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450015,450016,7873,1ST,4/1/19,100163,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450016,450017,7873,1ST,5/1/19,125774,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450017,450018,7873,1ST,6/1/19,131840,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450018,450019,7873,1ST,7/1/19,112897,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450019,450020,7873,1ST,8/1/19,122479,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450020,450021,7873,1ST,9/1/19,101161,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450021,450022,7873,1ST,10/1/19,89514,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450022,450023,7873,1ST,11/1/19,53574,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450023,450024,7873,1ST,12/1/19,102358,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
450024,450025,7873,2ST,1/1/19,27013,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
